UBUNTU LOCAL - CHOL SOLVER
INST,ITER MEAN,SOLVER TIME MEAN (s),SOLVER TIME STD,TOTAL TIME MEAN (s),TOTAL TIME STD,REP,PASS,FAIL
scpnrh1,43,40.9217527832,1.1880072087590117,64.49827075179999,1.361939001190796,5,5,0
scpnrh2,43,40.3445620114,0.14752323697893857,63.6436814454,0.17548098404711207,5,5,0
scpnrh3,44,41.2657327638,0.2112597043315087,64.540358008,0.2974048898456734,5,5,0
scpnrh4,44,41.3761964354,0.36657419595718893,64.6547124022,0.4296045786188119,5,5,0
scpnrh5,46,43.58283667,0.6583110833974964,67.2043083984,1.2331416538871636,5,5,0
